Comment,Object,Label,Predicted_Objects
chiến thắng thót tim lâu rồi mới thấy tinh thần đấu của các cầu thủ đến phút cuối cùng được đền đáp chúc mừng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
trận đấu hay kịch tínnh lâu lắm rồi mới có cảm giác này,[],1.0,[]
cố lên việt nam tôi yêu,['việt nam'],1.0,['việt' 'nam']
chao thây park hang seo chuc nhiêu sưc khoe va niêm vui luôn sat canh cung vơi đôi tuyên việt nam,['park hang seo' ' việt nam'],1.0,['việt' 'nam']
việt nam mình rất có duyên với huấn luyện viên người hàn quốc,['việt nam' ' hàn quốc'],1.0,['việt' 'nam' 'hàn' 'quốc']
trận đấu đầy cảm xúc,[],1.0,[]
tuyển việt nam đá có nét lại rồi,['việt nam'],1.0,['việt' 'nam']
chúc mừng đội tuyển việt nam với chiến thắng đầu tiến trong năm 2024,['việt nam'],1.0,['việt' 'nam']
cảm xúc này đã chờ quá lâu rồi,[],1.0,[]
tự dưng thấy thầy park hang seo trên khán đài mà xúc động,[],1.0,[]
ông huấn luyện viên mới nhìn có khí chất đấy y,[],1.0,[]
nụ cười đã tắt,[],2.0,[]
ánh sáng đã cạn,[],2.0,[]
không gian vô hạn,[],0.0,[]
việt nam lên ngôi,['việt nam'],1.0,['việt' 'nam']
xin chúc mừng chiến thắng xứng đáng của đội nhà,[],1.0,[]
văn toàn luôn như vậy,['văn toàn'],0.0,[]
mọi bàn thắng đều có dấu ấn của văn toàn cậu này bén thật sự 1253,['vằn toàn'],1.0,[]
chúc mừng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
trời ơi thắng rồi,[],1.0,[]
cả thầy và trò đều hay chúc mừng đội tuyển của trúng ta,[],1.0,[]
đáng xem lắm,[],1.0,[]
đúng chất hãng hàng không tiến linh quá hay đỉnh luônviệt nam mình chỉ có duyên với huấn luyện viên người hàn quốc thôi,['tiến linh' ' hàn quốc'],1.0,['người' 'hàn' 'quốc']
đã rất lâu rồi đội tuyển việt nam có 1 chiến thắng đầy cảm xúc như vậy hy vọng huấn luyện viên kim sang sik và sẽ đạt được nhiều thành công trong tương lai,['việt nam' ' kim sang sik'],1.0,['việt' 'nam']
tuy mạnh yếu từng lúc khác nhau,[],0.0,[]
song hào kiệt đời nào cũng,[],0.0,[]
cảm xúc quá,[],1.0,[]
văn toàn hay quá nhận cầu thủ nhất trânh,['văn toàn'],1.0,[]
nay mùng 6 tháng,[],0.0,[]
bộ khung vẫn là lứa thế hệ vàng của bóng đá việt nam,['việt nam'],1.0,['việt' 'nam']
chỉ mong khâu đào tạo trẻ phát triển mạnh mẽ để có lứa kế cận tốt hơn nữa,[],2.0,[]
tuyển quốc gia sẽ mạnh,[],1.0,[]
tuyệt,[],1.0,[]
đây mới chính là việt nam mà tôi muốn xem nhất ủng hộ hình ảnh lối chơi thêu hoa dệt gấm của thầy park hang seo ùa về giá như biết này sớm hơn,['việt nam' ' park hang seo'],1.0,['việt' 'nam']
văn toàn xứng đáng 10d trận này,['văn toàn'],1.0,[]
văn lâm lâu không bắt chính ở tuyển có phần hơi nóng ngóng chút nhưng trăm là ít đổi lại duyên với và may mắnhãy để trở chúc mừng đội của trúng ta,['văn lâm'],1.0,[]
còn hy vọng là chiến đấu mong phép màu sẽ đến ở lượt trận cuối,[],1.0,[]
trận cuối mong việt nam thắng 10 iraq,['việt nam' ' iraq'],1.0,['việt' 'nam']
hay quá tiến linh,['tiến linh'],1.0,[]
xin chúc mừng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
đội hình xuất phát 10 tứ kết nhập tịch 1 người nội,[],0.0,[]
một lối đá điềm tĩnh có nét không bị cảm xúc chi phối đây là hướng đi đúng của đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
các anh đá quá hay,[],1.0,[]
cảm ơn huấn luyện viên mới,[],1.0,[]
việt nam chơi quá hay,[],1.0,['việt' 'nam']
lâu lắm rồi mới có 1 trận thắng mà bàn quyết định lại ở phút bù giờ,[],1.0,[]
đúng là rất lâu rồi mới có trận đấu nhiều cảm xúc như vậy,[],1.0,[]
lâu lắm rồi mới coi được 1 trận đấu cực kỳ hay,[],1.0,[]
từ nơi đồng xanh thơm hương lúa,[],0.0,[]
lụm quá cảm xúc,[],1.0,[]
tấn công có nét,[],1.0,[]
philippines nó đá cũng chiến lắm nhưng hơi tiếc cho họ thôichúc mừng đội tuyển việt nam trúng ta với 1 thắng đầy cảm xúc,['phillippines' ' việt nam'],1.0,['philippines' 'việt' 'nam']
trận đầu tiến dẫn dắt của tân huấn luyện viên và sự trở lại các tru cột như vậy là quá tốt rồi,[],1.0,[]
đỉnh,[],1.0,[]
hôm nay văn lâm chơi không ổn thật nhưng có anh ấy trong khung gổ là đội tuyển mai mắn giành thắng lợi hay quálâu lắm rồi mới cảm xúc như vậy,['văn lâm'],1.0,['văn' 'lâm']
philippines bây giờ mạnh không kém gì indonesia nha mọi người,['philippines' ' indonesia'],1.0,['philippines' 'indonesia']
việt thắng nhưng vất vả gì chiến lấy lại niềm tin cho người hâm mộ,[],0.0,[]
đội hình ngày ấy quay trở lại,[],1.0,[]
lần đàu tiến văn toàn chơi full trận thấy kĩ thuật sức bền nhãn quang rất tốt,['văn toàn'],1.0,[]
trận này văn toàn chơi rất xông xáo và hiệu quả,['văn toàn'],1.0,[]
tôi yêu việt nam,['việt nam'],1.0,['việt' 'nam']
một loạt các cảm xúc xuất hiện hồi hộp,[],1.0,[]
chúc mừng các cầu thủ việt nam,[],1.0,['việt' 'nam']
cứ nói là cần phải trẻ hóa,['việt nam'],1.0,[]
các công thần,[],0.0,[]
lâu lắm rồi mới được hét khàn họng,[],1.0,[]
lâu lắm mới có lại được cảm xúc vỡ òa,[],1.0,[]
thể thao là không ngừng bỏ cuộc,[],0.0,[]
nguyễn tiến linh,['tiến linh'],1.0,['nguyễn' 'tiến' 'linh']
thân tặng cựu hvl trưởng đội tuyển việt nam ngài trousier để thưởng thức bóng đá,['philipe troussier' ' việt nam'],1.0,['việt' 'nam']
quả đánh đầu của tiến linh phải nói là 10 điểm,['tiến linh'],1.0,[]
còn gì tuyệt vời hơn khi bàn thắng đến từ những giây cuối cùng của trận đấu trích lời thần tượng nào đó,[],1.0,[]
huấn luyện viên kim sang sik này đang cho việt nam một lối chơi tốt và phát triển hơn sẽ lã bước đi đầy chiến thắng sắp tới,['kim hang sik'],1.0,['việt' 'nam']
và con tim đã vui trở lại tuyệt vời việt nam ơi,['việt nam'],1.0,['việt' 'nam' 'ơi']
ký ức thường châu quay lại,[],1.0,[]
chúc mừng đội tuyển việt nam thắng 3l2,['việt nam'],1.0,['việt' 'nam']
việt nam vô địch,['việt nam'],1.0,['việt' 'nam']
chúc mừng tuyển,[],1.0,[]
việt nam quá đỉnh,['việt nam'],1.0,['việt' 'nam']
văn toàn chơi quá hay,['văn toàn'],1.0,[]
cuối cùng cũng được trận cảm xúc,[],1.0,[]
anh kim sang sik uy tín đấy,['anh kim'],1.0,[]
trận đấu này việt nam chơi quá 2 luôn mọi người ạ,['việt nam'],1.0,['việt' 'nam']
tuấn hải chuyền văn toàn là ngon rồi,['tuấn hải' ' văn toàn'],2.0,['tuấn' 'hải']
pha đánh đầu quá đẹp,[],1.0,[]
trận đấu hay quá,[],1.0,[]
philippines giờ cũng tiến bộ lắm,['philippines'],1.0,['philippines']
đôi hình khủng khiếp của đội tuyển quốc gia việt nam,['việt nam'],1.0,['đội' 'tuyển' 'quốc' 'gia' 'việt' 'nam']
chúc mừng ông kim sang sik và đội tuyển việt nam,['kim sang sik' ' việt nam'],1.0,['kim' 'sang' 'si' 'việt' 'nam']
việt nam chiến thắng,['việt nam'],1.0,['việt' 'nam']
h2 là hiệp thì đấu xuất sắc nhất của đội tuyển việt nam hơn 1nam nay chúc mừng,['việt nam'],1.0,['việt' 'nam']
chúc mừng chiến thắng,[],1.0,[]
dù thắng nhưng phải công tâm là hàng phòng ngự của mình còn rất nhiều việc để làm hy vọng thầy mới này sẽ chắc chắn hơn trong thời gian tới có một ưu thế cũng xuất thân từ hậu vệ nên tốt những trận sau,[],2.0,[]
tuyệt vời các cháu ơi,[],1.0,[]
phan tuấn tài chơi cánh hay quá,['tuần tài'],1.0,['phan' 'tuấn']
chúc mừng chiến thắng rất hoành tráng cảm xúc của các cầu thủ việt nam,['việt nam'],1.0,['việt' 'nam']
xem trọn vẹn trận đấu hôm qua,[],1.0,[]
1 trận đấu hay nhiều cảm xúc vui,[],1.0,[]
trận đấu rất cảm xúc,[],1.0,[]
việt nam mãi định chất,['việt nam'],1.0,['nam']
bỏ thịt dê chuyển sang kim sik chi nó vẫn khác nhỉ mọi ngườilâu lắm tuyển việt nam mình mới có trận đấu cảm xúc như nàyvà những cầu thủ mà người hâm mộ luôn mong chờ đều được tung vào sânphải nói là quá tuyệt vời,['việt nam'],1.0,['việt' 'nam']
huấn luyện viên kim sang sik đã giữ lời hứa với người hâm mộ việt nam trận thắng quý như vàng vệ sinh sống lại cơ hội đi tiếp ở vòng loại world cup 2026,['kim sang sik'],1.0,['kim' 'việt' 'nam']
anh văn toàn đá quá hay,['văn toàn'],1.0,[]
đã thích xem việt nam đá rồi,['việt nam'],1.0,['việt' 'nam']
đưa thêm bùi vĩ hào vào sân hạ họ 42 luôn,['vĩ hào'],0.0,[]
hết trận ông park hang seo điện thoại nói với huấn luyện viên việt nam phải coi lại hàng thủ,['park hang seo' ' việt nam'],2.0,['việt' 'nam']
chúc mừng ban huấn luyện các cầu thủ đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
chúc mừng đội tuyển việt nam mong một trang mới của bóng đá thật nhiều cảm xúc,[],1.0,['việt' 'nam']
philippines dần mạnh lên nhờ những cầu thủ nhập tịch việt nam thi đấu khởi sắc và có mảng miếng hơn nhưng hàng còn yếu nhất là vị trí của văn lâm hy vọng tốt theo thời gian,['philippines' ' văn lâm'],1.0,['philippines' 'việt' 'nam' 'văn' 'lâm']
xin chúc mừng huấn luyện viên kim sang sik sau trận thắng đầu tiến,['kim sang sik'],1.0,[]
thót tim,[],0.0,[]
rất tuyệt vời luôn các anh em,[],1.0,[]
1 trận đấu quá quả cảm và đầy xúc,[],1.0,[]
việt nam vô địch,['việt nam'],1.0,['việt' 'nam']
phan tuấn tài tạt bóng hay thật,['tuấn tài'],1.0,['phan' 'tuấn']
bàn thằng cuối cảm xúc,[],1.0,[]
xuân mạnh đá hay thế nhỉ,['xuân mạnh'],1.0,['xuân' 'mạnh']
philippines đá vậy mới có cơ hội hoà thằng indonesia,['philippines' ' indonesia'],2.0,['philippines' 'indonesia']
thực sự thì văn lâm luôn đem tới may mắn cho việt nam,['văn lâm' ' việt nam'],1.0,['văn' 'lâm' 'việt' 'nam']
vòng loại mà mất ông cảm xúc ghê vãi cặc,[],1.0,[]
màn ra mat quá hay,[],1.0,[]
việt nam nghi bàn những phút giây cuối cùng,['việt nam'],2.0,['việt' 'nam']
nhìn phong cách luôn đứng sát đường biên của thầy kim sang sik,['kim sang sik'],0.0,[]
việt nam mãi đỉnhh,['việt nam'],1.0,['việt' 'nam']
văn toàn hay quá tiến linh cũng có phong độ lại,['văn toàn' ' tiến linh'],1.0,[]
văn lâm bắt lóng nga ngóng,['văn lâm'],2.0,['văn' 'lâm']
việt nam mà,['việt nam'],2.0,['việt' 'nam']
văn toàn trận này đá thăng hoa quá,['văn toàn'],1.0,[]
tinh thần người hâm mộ đã trở lại,[],1.0,[]
chúc mừng chiến thắng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
việt nam trận này đá rất lực,['việt nam'],1.0,['việt' 'nam']
tuấn anh,['tuấn anh'],1.0,['tuấn' 'anh']
đầu xuôi đuôi lọt,[],0.0,[]
cảm giác chiến thắng đã trở lại và tiến linh cùng các đồng đội lần đầu tham dự vòng chung kết world cup,['tiến linh'],1.0,[]
hay quá việt nam ơi,['việt nam'],1.0,['việt' 'nam']
quả mà đặng văn lâm chơi chân phiêu quá,['văn lâm'],1.0,['đặng' 'văn' 'lâm']
ngày trở lại,[],0.0,[]
chúc mừng một chiến thắng mớichúc tân huấn luyện viên,[],1.0,[]
chiến thắng quá xứng đáng,[],1.0,[]
huấn luyện viên kim sang sik mới dẫn dắt đội tuyển việt nam vậy là quá hay rồi,['kim sang sik' ' việt nam'],1.0,['việt' 'nam']
vui ghê,[],1.0,[]
vòng chung kết wc2026 rất gần rồi chỉ còn 1 trận thắng nữa thôi,[],0.0,[]
đội tuyển việt nam đá với 10 thằng tây chỉ có một là philippines mà vẫn thắng singapore chúc mừng ban huấn luyện và các cầu thủ,['philippines' ' singapore' ' việt nam'],1.0,['việt' 'nam' 'philippines' 'singapore']
đá kiểu này thua cũng hài lòng vì phối hợp đẹp và có tinh thần chiến đấu cao,[],1.0,[]
bắt đầu thật tốt,[],1.0,[]
văn lâm cứ chơi là nguy hiểm,['văn lâm'],2.0,['văn' 'lâm']
tuấn hải mà chuyền qủa kìa thì không mệt rồi,['tuấn hải'],2.0,['tuấn' 'hải']
văn toàn trận này phong độ đỉnh cao,['văn toàn'],1.0,[]
trận này hai cánh của khuất văn khang và xuân mạnh chơi hơi dưới sức,['văn khang' ' xuân mạnh'],2.0,[]
việt nam là số một,['việt nam'],1.0,['việt' 'nam']
quả tuấn hải cá nhân quá,['tuấn hải'],2.0,[]
tôi thực sự đã bỏ xem khi thấy philippines mở tỉ số,['philippines'],2.0,['philippines']
trận iraq là quyết định rồi,['iraq'],0.0,[]
có ai để ý thầy park hang seo không giống hệt như lúc còn ngồi ở vị trí ghế huấn luyện viên bên cạnh hình trợ lý ngôn ngữ truyền tải thông tin xuống dưới cho kim sang sik,['park hang seo' ' kim sang sik'],0.0,[]
chỉ vỏn vẹn 5 ngày mà huấn luyện viên đã mang về 3 điểm cho việt nam khi đối đầu với những cầu thủ nhập tịch thi đấu ở châu âu của philippines,['việt nam' ' philippines'],1.0,['việt' 'nam' 'châu' 'âu' 'philippines']
việt nam thắng là vui thằng nào xàm đi kệ không quan tâm,['việt nam'],1.0,['việt' 'nam']
ai nghĩ việt nam đánh bại iraq thì like,['việt nam' ' iraq'],0.0,['việt' 'nam' 'iraq']
mọi người hãy tin tưởng thầy kim sang sik,['kim sang sik'],1.0,[]
sợ nhất văn lâm và duy mạnh 2 thằng này chuyên báo đội tuyển,['văn lâm' ' duy mạnh'],2.0,['văn' 'lâm']
tuấn hải mới là người hùng trận đấu,['tuấn hải'],1.0,['tuấn' 'hải']
thay kim sang sik đep trai quá,['kim sang sik'],1.0,[]
tôi coi lại từ hôm qua giờ gần 10 lần bây oi,[],1.0,[]
đừng thấy thắng vậy mà vui quá thời thầy park hang seo,['park hang seo'],2.0,[]
việt nam thời đó mà về đông á chỉ có thái lan là cấp đội tuyển với hình mạnh nhất gồm các ngôi sao đang đá ở nhật đầy đủ mới thể ngang tay,['việt nam' ' thái lan' ' nhật'],0.0,['việt' 'nam' 'đông' 'á' 'thái' 'lan']
còn các đội tuyển khác,[],0.0,[]
nay nhìn việt nam đá với philipines mà xém chết hụt mất lần vậy,['việt nam' ' philippines'],2.0,['việt' 'nam']
cái thứ 2,[],0.0,[]
văn lâm bắt dỡ hơn phillip không biết chơi chân,['văn lâm' ' philippines'],1.0,['văn' 'lâm']
chúc đội tuyển việt nam trúng ta,['việt nam'],1.0,['việt' 'nam']
tuấn anh,['tuấn anh'],1.0,['tuấn' 'anh']
chưa thấy nhà đài nào quay quan chức,[],0.0,[]
chúc mừng đội tuyển việt nam đã có chiến thắng đầu tiến dưới thời huấn luyện viên kim sang sik,['việt nam' ' kim sang sik'],1.0,['việt' 'nam']
trúng tôi sẽ cổ vũ cho philippines thắng indonesia để đội tuyển việt nam vào vòng loại thứ ba world cup thêm một lần nữa,['philippines' ' indonesia' ' việt nam'],1.0,['philippines' 'indonesia' 'việt' 'nam']
tiến linh nay khét quá nhỉ,['tiến linh'],1.0,[]
lâu rùi từ thời ông thầy park hang seo ra đi mình hông coi bóng đá nữa hôm nay tuy trực tiếp nhưng cảm xúc vẫn còn dân chào như dẫn dắt đội việt nam ta lần sao sẽ xem là phải vậy mới hấp đúng cả nhà,['park hang seo' ' việt nam'],1.0,['việt' 'nam']
tuấn hải chơi cá nhân quá,['tuấn hải'],2.0,['tuấn' 'hải']
chúc ông kim sang sik đồng hành thành công cùng đội tuyển việt nam,['kim sang sik' ' việt nam'],1.0,['kim' 'sang' 'việt' 'nam']
xem lại vẫn cảm xúc,[],1.0,[]
có nét,[],0.0,[]
hàng thủ lỏng lẻo quá may mà đội bạn văn toàn chân gỗ quí,[],0.0,[]
tôi đã khóc rất nhiều trong trận đấu này,[],2.0,[]
hãy bỏ qua hết các bàn thắng xem cách thầy vỗ tay động viên tràng trai là biết,[],0.0,[]
bàn thắng của tiến linh thể nào cũng sẽ được bầu chọn là đẹp nhất,['tiến linh'],1.0,[]
chiến thuật thay đổi rõ rệt 2 cánh tạt bóng liên tục thành quả xứng đáng,[],1.0,[]
tuấn anh mãi đỉnh,['tuấn anh'],1.0,['tuấn' 'anh']
thể thao là không ngừng bỏ cuộc,[],1.0,[]
hay quá lâu rồi mới thấy việt nam mình đá nét vậy,['việt nam'],1.0,['việt' 'nam']
tôi yêu việt nam,['việt nam'],1.0,['việt' 'nam']
chúc mừng thầy trò huấn luyện viên kim sang sik đã đem lại nguồn cảm hứng đến những người hâm mộ và rất vui khi thấy bak ngồi dưới nhớ mổi lần học của mình ghi bàn thắng ông dễ thương,['kim sang sik'],1.0,[]
lâu rồi mới dược xem trận đấu việt nam hay vậy,['việt nam'],1.0,['việt' 'nam']
văn toàn anh tài,[],1.0,[]
hàng thủ quá lúng túng rồi,[],2.0,[]
tôi đã chờ vài tháng để điều này,[],0.0,[]
việt nam này cá nhân quá,['việt nam'],2.0,['việt' 'nam']
chúc mừng chiến thắng của thầy trò nha,[],1.0,[]
văn toàn 10 điểm,['văn toàn'],1.0,[]
chúc mừng việt nam,['việt nam'],1.0,['việt' 'nam']
đọc caption hãng hàng không trả lời mà nhịn được cười,[],0.0,[]
việt nam vô địch,['việt nam'],1.0,['việt' 'nam']
quá gay cấn,[],1.0,[]
tuấn anh bơm căng hầy,['tuấn anh'],1.0,['tuấn' 'anh']
lứa quang hải vẫn là cầu thủ đẳng cấp và giàu kinh nghiệm xem này đá luôn có niềm tin,['quang hải'],1.0,[]
thầy park hang seo cũng đến cổ vũ cho học trò của mình tấm lòng là dộng lúc các em thi đấu chúc mừng kim sang sik xích đã có chien thắng đầu tiến,['park hang seo' ' kim sang sik'],1.0,[]
đá banh là phải đa vậy chứ giữa sân ai coiquá cảm xúc,[],1.0,[]
đáng để hi vọng cho tương lai,[],1.0,[]
hiệp 1 nếu việt nam cải thiện quan sát nhịp chuyền banh đúng thời điểm sẽ khác,[],2.0,['việt' 'nam']
bàn chốt hạ giống vệ sinh của joselu vào lưới bayen munich cúp C1,['joselu' ' bayen munich'],1.0,['bayen' 'munich']
văn toàn number 1 luôn thích,['văn toàn'],1.0,[]
952 bạn nghĩ rằng mình là cristiano ronaldo kk,['cristiano ronaldo'],2.0,[]
nhìn cách dùng người là biết chiến thuật huấn luyện viên kim sang sik hơn hẳn ông philippe troussier rồi các cầu thủ đá và di chuyển có sự gắn kết thanh thoát nhiều,['kim sang sik' ' philippe troussier'],1.0,['phi' 'troussier']
yêu đội bóng việt nam như manchester united vậy,['việt nam' ' manchester united'],1.0,['việt' 'nam' 'manchester' 'united']
nhưng văn lâm của trúng ta đã báo rất nhiều và điển hình là trái phạt dẫn đến bàn thắng philippines,['văn lâm' ' philippines'],2.0,['philippines']
tiến linh ghi bàn nhưng xử lý bóng nhiều pha chân gỗ quá,['tiến linh'],2.0,['tiến' 'linh']
trận này xuân mạnh chuyền bóng,['xuân mạnh'],0.0,[]
depay đá hay quá,['depay'],1.0,['depay']
hầu hết thời gian mình cầm bóng mà vẫn bị 2 quả,[],2.0,[]
1 hàng thủ việt nam dâng hơi cao,['việt nam'],2.0,['việt' 'nam']
3 thể lực philippines hơi yếu,['phillippines'],2.0,['philippines']
4 philippines có bài chuyền dài khoan cánh khá hay,['phillippines'],1.0,['philippines']
sử dụng tuấn tài vào h2 rất haygặp philippe troussier nó bắt đá cả trận,['tuấn tài' ' philippe troussier'],2.0,[]
hàng tấn công của philippines quá bén,['philippines'],1.0,['philippines']
nếu thắng iraq nữa,[],0.0,['iraq']
có đoàn văn hậu nữa được,['văn hậu'],1.0,[]
dá với indonesia mà thế này thì ối dồi ôi,['indonesia'],2.0,['indonesia']
có hoàng đức thế trân tấn công nhiều nét hơn hẳn,['hoàng đức'],1.0,[]
văn toàn không ghi bànnhưg là cầu thủ hay nhất trận này,['văn toàn'],1.0,[]
ăn thì tung hô thua chửi bản chất đại đã số người việt,[],2.0,['việt']
văn lâm để kiểu tóc cũ bắt hay hơn duy mạnh nên lẹ giò một chút tuấn hải đồng đội là xong philippines từ pha bóng trước rồi toàn rất xuất sắc chúc mừng,['văn lâm' ' duy mạnh' ' philippines' ' văn toàn'],1.0,['văn' 'lâm' 'philippines']
em thấy gái hàn quốc xinh anh,['hàn quốc'],1.0,['hàn' 'quốc']
cứ bị thích tuấn anh,['tuấn anh'],1.0,['tuấn' 'anh']
từ bao giờ gặp philippines mà cảm xúc thế,['philippines'],2.0,['philippines']
rồi bắt đầu nói phét,[],2.0,[]
anh park hang seo chú em làm tốt lắm kim sang sik à,['park hang seo' ' kim sang sik'],1.0,[]
việt vị rồi,[],0.0,[]
hlvsang sik mới trận đầu ra mắt mà đã thắng tưng bừng nhanh quá cựu huấn luyện viên thiên tài philippe trousser 12 không biết mùi chiến lĩnh lương trên trời cuỗm thêm 5 tỉ đền hđ về dưỡng già,[],0.0,['sang' 'sik']
thắng thì cũng vui đấy nhưng hơn là lâu lắm rồi đội tuyển việt nam mới ghi được 3 bàn trong 1 trận,[],1.0,['việt' 'nam']
hồi xưa thắng philippines quá nhẹ nhàng,[],1.0,['philippines']
đá tiền đạo bóng dâng tới chân mà không vô thì do mình thôi,[],2.0,[]
philippines nhiều cơ hội nguy hiểm may không tận dụng được,[],0.0,['philippines']
mất bạn chê tiến linh chân gỗ thì tôi chấp nhận nhưng bù lại là rất có duyên ghi bàn và chọn điểm tốt,[],1.0,[]
thế giới có nước nào đá vòng loại world cup quan chức đi xem đông như này không,[],1.0,[]
hôm qua hàng xóm nhà tôi vỗ tay rất nhiệt tình,[],0.0,[]
mới 5 ngày nên chưa nhuần nhuyễn được vậy cũng tốt rồi,[],0.0,[]
cần tập các mảng miếng ở khu vực trước vòng cấm để đột phá hơn,[],1.0,[]
hàng thủ cần mổ băng và rút kinh nghiệm ngay,[],1.0,[]
chỉ thiếu tiền đạo công phá như phượng,[],1.0,[]
philippines is chicken hả ha,[],1.0,['philippines']
thầy park hang seo kìa,[],1.0,[]
ui khán giả ở svđ sao đông người như nhà văn hóa thôn tôi vậy,[],1.0,[]
văn trường tuyệt vời cướp bóng,[],1.0,[]
trận này hên thôi không thì rổ bóng sức đã yếu còn chơi sơ đồ thiên về công,[],1.0,[]
nó phải phối hợp như vậy,[],1.0,[]
hi vọng trang phục thi đấu của đội tuyển được đầu tư kĩ lưỡng hơn chứ nhìn ái bạn cứ thong thả trong khi áo mình dính hết vào người,[],1.0,[]
hàng thủ vẫn chưa vào nhịp chắc chắn lủng củng mỏng manh khắc phục được hơn là,[],1.0,[]
stienlinh là trung phong cắm nhiệm vụ chạy chỗ chọn vị trí mà đệm bóng cắt mặt,[],1.0,['stlinh']
trossier vì cái tôi cao mà thất bại,[],2.0,[]
nếu có công phượng thì chiến thắng đỡ vất vả hơn,[],1.0,[]
trousier đâu,[],1.0,[]
hay đá với lào nghe khó,[],1.0,[]
real madrid mãi đỉnh,['real madrid'],1.0,['real' 'madrid']
hala madrid,['real madrid'],1.0,['hala' 'madrid']
ferland mendy chơi đỉnh thật,['ferland mendy'],1.0,[]
cánh phải của borussia dortmund với jadon sancho tê liệt cả trận,['borussia dortmund' ' jadon sancho'],2.0,['borussiartmund' 'jadon' 'sancho']
jude bellingham trận này đang chấn thương ở vai,['jude bellingham'],2.0,['jude' 'belli']
marco reus vào sân phát,['marco reus'],0.0,[]
real madrid vua cúp C1,['real madrid'],1.0,['real' 'madrid']
zinedine zidane đang không tự dưng cài cúc áo vest lại bị lệch,['zinedine zidane'],0.0,['zinine' 'zidane']
asi gana marid,[],0.0,[]
quả huấn luyện viên zinedine zidane để lệch cúc áo vest có ngụ ý gì không ta,['zinedine zidane'],0.0,['zidane']
ruriger qua real madrid chắc máu lửa lắm đây,['ruriger'],1.0,['real' 'madrid']
1433 không nhin được cười với ông yerry mina,[],0.0,[]
wilfried zaha chiến quá đúng là máu quỷ,[],1.0,[]
xem đầu,[],0.0,[]
trận liverpool vệ sinh arsenal khác gì mua trọng tài không mất pha phạm lỗi đấy mà do granit xhaka chắc treo giò 3 rồi,['liverpool' ' arsenal'],2.0,['liverpool' 'arsenal']
hơn phim hành động,[],0.0,[]
wilfried zaha máu đánh nhau nhỉ,[],2.0,[]
pha đầu chắc do manchester united đag bị dẫn trước nên cristiano ronaldo có lẽ hơi tức,[],2.0,['manchester' 'united' 'cr' 'ronaldo']
bóng đá tôi thích xem đấm có thẻ mới vui,[],1.0,[]
402 nhìn thằng hổ giấy cristiano ronaldo bết sên kìa,['cristiano ronaldo'],2.0,[]
ông wilfried zaha với sadio mane chiếm sóng nhiều vãi,['wilfried zaha' ' sadio mane'],2.0,['ried']
đối với cristiano ronaldo thì bất cứ lúc nào hắn cũng làm như vậy chứ không phải hiếm khi nhé,['cristiano ronaldo'],2.0,['criano' 'ronaldo']
tottenham hotspur biệt đội nóng nảy,['tottenham'],2.0,['tottenhamspur']
cầu thủ chelsea lao vào còn kante nhìn cười,['chelsea' ' kante'],1.0,['chelsea' 'kante']
sang võ lích của việt nam thì những pha này phải gọi bằng sư tổ,['việt nam'],2.0,['việt' 'nam']
cristiano ronaldo hôi penalty,['cristiano ronaldo'],2.0,[]
tuổi gì với phan anh vũ d,[],0.0,['phan' 'anh' 'vũ' 'd']
cười vãi lồn pha va chạm của patrick bamford leeds united và yerry mina everton,['patrick bamford' ' leeds united' ' yerry mina' ' everton'],1.0,['patrickmford' 'leeds' 'united' 'yerry' 'mina']
cở nóng như cristiano ronaldo hay wilfried zaha nhằm nhò gì với những chàng david beckham đàn anh làm ngày xưa mới đỉnh,['cristiano ronaldo' ' wilfried zaha' ' david backham'],2.0,[]
ức chế lắm mới như vậy,[],0.0,[]
bẩy ị đang thua quạu nha do tạ quá bạn bè gánh không nỗi,[],2.0,['bẩy' 'ị']
thằng cristiano ronaldo tạ ít nhất mùa này phải 2 thẻ đỏ trọng tài quá ưu ái đúng là muefa,['cristiano ronaldo'],2.0,[]
pha của cristiano ronaldo mà là granit xhaka chắc bị phạt 3 cái thẻ đỏ,['cristiano ronaldo' ' granit xhaka'],0.0,[]
144 thẻ vàng thì tôi đéo quan tâm,[],2.0,[]
du côn cristiano ronaldo,['cristiano ronaldo'],2.0,[]
cristiano ronaldo sút người kk,['cristiano ronaldo'],2.0,[]
430 andrew robertson lẻ ra phải thẻ đỏcố ý rõ ràg,['andrew robertson'],2.0,[]
pha patrick bamford với yerry mina cười vãi cả đái 2 ông nhây nhớt thật sự,['patrick bamford' ' yerry mina'],1.0,[]
wilfried zaha văn toàn bị khiêu khích vì đối phương biết tiền đạo của crystal palace rất lợi hại nên diễn trò nhằm cho ăn thẻ,['wilfried zaha' ' crystal'],0.0,['wilfried']
cristiano ronaldo nếu là ở real madrid thì mình tin chắc 2 người lao vào đầu tiến sergio ramos và pepe,['cristiano ronaldo' ' sergio ramos' ' pepe'],1.0,['real' 'madrid']
